,song_name,ir_type,motion_type,speech_xy,listener_azi,listener_x,listener_y,snr,locq,ssr
0,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,2.5,15.139842518224057,0.768695582909337,54.50978168375424
1,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,2.5,15.586545850198707,0.7811713887411047,56.22643656078652
2,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,2.5,15.763373506383477,0.7980944316418694,58.94472463013632
3,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,2.5,15.971635072636143,0.7987340991235045,58.404452313712376
4,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,2.5,15.746136561755922,0.7980751658266122,59.6372912363502
5,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,2.5,15.086019385008246,0.7893401468422429,52.627706447649544
6,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,2.5,14.430046547643737,0.785042496600695,52.735039315220185
7,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,2.5,13.890679905652188,0.7661167541190366,48.536833428031876
8,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,2.5,12.717855332092224,0.7271729051867069,51.1120414213562
9,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,2.5,11.76902966483497,0.6853442844243535,47.29032514915392
10,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,2.5,10.737365184294102,0.6652361784053811,49.594292818560355
11,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,2.0,12.901207532440448,0.743994979964482,55.05497306479272
12,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,2.0,13.746948148345396,0.7656302356384493,58.12037727999933
13,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,2.0,13.964159695666321,0.7758851338785521,56.866750160092636
14,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,2.0,13.865655433563827,0.7720031531801528,60.14415156590235
15,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,2.0,13.25672208821177,0.7673278098047595,54.71818437826924
16,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,2.0,12.414141459407777,0.756230592952267,51.724657385492996
17,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,2.0,11.381746067784892,0.7466728283527412,51.258713164347604
18,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,2.0,10.635373791415617,0.7263122023875547,48.92224181848518
19,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,2.0,9.73573658233796,0.6952083388173051,50.33851141745543
20,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,2.0,8.572258001627201,0.6484620247966293,42.557245752836835
21,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,2.0,7.087728771616952,0.6186097459889084,44.038870700764086
22,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,1.5,10.757688135705521,0.7239344320958346,51.547448554167474
23,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,1.5,10.956774817116873,0.733599122305406,50.78434032040001
24,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,1.5,10.731300774203646,0.7353395721422017,51.79776018035227
25,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,1.5,10.368625232502993,0.7344930593687811,52.53315482432319
26,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,1.5,9.561163747564361,0.7261568097350056,52.56832754847191
27,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,1.5,8.301505257724276,0.7044280516604985,47.14053383371761
28,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,1.5,7.08399049998004,0.6825191633492331,52.79454403808893
29,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,1.5,5.730045397009373,0.6513729639680005,42.984993882703044
30,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,1.5,4.687777837175204,0.6126143144147148,39.587374403583986
31,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,1.5,3.796023391098906,0.5724886318918392,43.24561528312663
32,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,1.5,3.0518146929452605,0.5500495039093347,42.24223515199398
33,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,1.0,8.984566761661547,0.6956791488413545,50.01677655268173
34,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,1.0,8.733935127448383,0.6987964684662246,50.20846551683783
35,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,1.0,8.315861730391681,0.7026358433382579,52.10379196087477
36,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,1.0,7.566334186367882,0.6959033933665013,48.41150853072405
37,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,1.0,6.454886623882377,0.6782462471660718,51.355404430276394
38,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,1.0,4.906165592582173,0.6520872365125869,45.87232654360301
39,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,1.0,3.183378533651833,0.6214849904530434,45.91457304539222
40,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,1.0,1.2490924552026925,0.5737752391593782,40.100111853113845
41,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,1.0,-0.5566241497888491,0.5184759281741076,38.17798005033206
42,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,1.0,-1.514770321274888,0.4777347934439113,35.84576691094729
43,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,1.0,-1.7380812338628289,0.48151664075996436,38.27590387711532
44,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,0.5,7.4473950925383505,0.6721769937078516,48.49343855173811
45,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,0.5,7.0102273660537975,0.6721504396915796,48.85543651764034
46,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,0.5,6.3036825021682645,0.6672426375539959,50.20834032241752
47,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,0.5,5.372064392896839,0.6513721793438204,50.10203689699915
48,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,0.5,3.9677412074439857,0.6374652497126906,48.112390188180385
49,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,0.5,2.1473452877903227,0.6078739340427897,42.15279094483394
50,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,0.5,-0.08904969404417784,0.5678904387075648,40.09747159714667
51,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,0.5,-3.100100719792369,0.5048101139378643,34.75442781896735
52,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,0.5,-3.7251905358925193,0.4762751159573767,37.20469270382645
53,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,0.5,-3.0089620613139623,0.4506293619145002,42.93361299838472
54,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,0.5,-4.689217866340204,0.45246450560381996,29.707000680409166
55,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,0.0,6.250221641914976,0.6563427020622317,43.20081818374356
56,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,0.0,5.641256739817081,0.6459974436163806,45.72905552854518
57,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,0.0,4.749898811789748,0.639235887723692,48.24469571893567
58,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,0.0,3.639781425906186,0.6213142169896309,44.39998354809322
59,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,0.0,2.134896427779559,0.6010078122995525,41.952440887916495
60,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,0.0,0.1820281031199542,0.5635637452845638,41.18248142367371
61,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,0.0,-2.3108790052366857,0.5160676181388999,38.68162615237039
62,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,0.0,-6.015852557928099,0.44495173372348085,30.588675975976113
63,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,0.0,-6.3182659393582234,0.43668218632684663,31.181211660799022
64,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,0.0,-4.316453342805747,0.42665350924948775,37.7635609983782
65,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,0.0,-7.087258827614665,0.41628588004021516,31.509756113155486
66,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,-0.5,5.362560975130798,0.6333841648240764,44.570096667231034
67,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,-0.5,4.62700544576726,0.6269783639105085,46.69675567014881
68,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,-0.5,3.686279225989715,0.6155283397687192,43.74425964751481
69,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,-0.5,2.501149246378077,0.6037117535994037,40.12240372468337
70,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,-0.5,1.0820690940553988,0.5794813874002016,43.252980658750324
71,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,-0.5,-0.6976871037292725,0.5501217105632124,40.95015868998153
72,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,-0.5,-2.909960838711271,0.5104772317870252,37.425150146373
73,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,-0.5,-5.872224369153152,0.45677354905957424,31.543335561072308
74,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,-0.5,-6.528747887128883,0.42718696067244627,29.77775643148331
75,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,-0.5,-5.453108550289283,0.40520210564113723,34.51361191595848
76,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,-0.5,-7.188482136906394,0.40739229336718674,31.766302148736322
77,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,-1.0,4.624750470279579,0.6325493438816886,42.39000495800325
78,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,-1.0,3.866978294197388,0.6258851770111473,43.83704492805506
79,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,-1.0,2.919349420768633,0.6145500275609879,42.4520121465501
80,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,-1.0,1.8557249186145839,0.6029594837935263,41.791776238950206
81,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,-1.0,0.6621957432928838,0.582765026944998,39.595794748575116
82,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,-1.0,-0.8338165955724435,0.5510688992032529,37.059863110915096
83,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,-1.0,-2.4741049645596647,0.5165932822264794,37.56652118125446
84,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,-1.0,-4.336510959925505,0.46984302729903066,35.224753699129344
85,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,-1.0,-5.7146445733127145,0.42559315990488555,29.933278856685426
86,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,-1.0,-6.396490870162506,0.3922411892917592,35.63391472258234
87,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,-1.0,-6.339219254701359,0.40069476842870855,31.830754928325767
88,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,-1.5,4.079611871678637,0.6287932261921937,42.185223085432256
89,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,-1.5,3.366934189546768,0.6221166731566297,40.65656110167669
90,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,-1.5,2.5025012954741115,0.6098482373483742,39.52191307784004
91,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,-1.5,1.5452115006498204,0.5961962483288842,39.765793163129096
92,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,-1.5,0.5770010535633787,0.5738171788785724,37.52288618078695
93,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,-1.5,-0.6505180885219701,0.5510320214882544,38.972686976086386
94,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,-1.5,-1.677965845196212,0.5239145602114585,35.13864341627435
95,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,-1.5,-2.7277583807360273,0.4859302414019826,34.85784958611217
96,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,-1.5,-3.2200339165593164,0.45943932023343254,33.6730389366135
97,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,-1.5,-3.755049522471971,0.43891993061000845,35.53004300848228
98,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,-1.5,-3.810657485787466,0.43952422560679644,35.34032971365564
99,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,-2.0,3.7189136148740687,0.6263080454696407,39.61740121654298
100,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,-2.0,3.0254869243576152,0.6205612703876243,39.867601674888824
101,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,-2.0,2.289101742096406,0.6058500368687342,41.07284815288509
102,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,-2.0,1.4816815379956338,0.5908704248093424,42.84668341252801
103,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,-2.0,0.6459539536008378,0.5751231106905692,40.955864327666276
104,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,-2.0,-0.19351718435489573,0.5521078764592162,40.187520865865324
105,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,-2.0,-0.8595613551016683,0.5300573396745548,38.38673505545099
106,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,-2.0,-1.3409122746269446,0.5043427066611308,36.05521422109056
107,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,-2.0,-1.5942517134859386,0.4904051646371927,35.235839049223365
108,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,-2.0,-2.0404766177845346,0.4753056319076219,36.74248718097711
109,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,-2.0,-2.1238479750626666,0.47224383476718645,38.535701306692935
110,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.5,-2.5,3.454650918890401,0.6150733767438903,39.413693501781445
111,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-2.0,-2.5,2.8479817631334328,0.6109933765022197,42.35250675243863
112,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.5,-2.5,2.2127158960483655,0.5972335894833438,40.88870663844848
113,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-1.0,-2.5,1.5370957393005327,0.5844995293771612,40.447349180779746
114,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,-0.5,-2.5,0.90033435893519,0.5719612934339249,41.072610280611926
115,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.0,-2.5,0.373744589123973,0.5547378860960558,39.96683233455271
116,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,0.5,-2.5,-0.0014524875130277337,0.5368066107960862,38.26161126879704
117,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.0,-2.5,-0.29880241471337854,0.5199969188182976,38.025687681711595
118,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,1.5,-2.5,-0.4085000833933776,0.5045023060594983,38.31124971582316
119,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.0,-2.5,-0.8486763575786682,0.49137720520805395,38.297474695137346
120,Juliet's Rescue - Heartbeats,HRIR,translational,"(2, 0)",0,2.5,-2.5,-0.9314866799307921,0.48879760789365506,38.04086317142642
